image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_05196.jpg,0.0065040514,7.6547774e-05,0.00023429673,5.5303703e-05,0.9886841,0.0012300916,0.0004442176,0.0027713245
img_05236.jpg,0.85565674,0.027623741,0.0007451638,0.0012029816,0.049167484,0.06220286,0.0006794714,0.0027215036
img_05241.jpg,0.85424227,0.002403944,0.02196516,0.020371553,0.014489891,0.049055893,0.010224229,0.02724702
img_05211.jpg,0.7658479,0.008160393,0.0019538482,0.0013473524,0.091512464,0.03295407,0.0010717206,0.097152166
img_05210.jpg,0.69297487,0.008830733,0.00070663134,0.0032018193,0.12809089,0.006556619,0.009092474,0.15054592
img_05209.jpg,0.9829811,0.01345784,0.00016870417,8.1875325e-05,0.0016150317,0.0005087382,0.00013560003,0.001051266
img_05244.jpg,0.966948,0.01867344,0.00036404564,0.00051786366,0.005559855,0.0029212849,0.0019908259,0.0030246358
img_05251.jpg,0.24035352,0.097737126,0.026961474,0.02595211,0.118494414,0.32413065,0.08314934,0.083221294
img_05284.jpg,0.5835738,0.1702083,0.0021256148,0.0006805029,0.033727877,0.020613672,0.012443284,0.17662686
img_05253.jpg,0.028575255,0.0015027329,0.00085480884,0.0005161813,0.019905722,0.017135862,0.0048902933,0.9266191
img_05264.jpg,0.005171722,0.004546873,0.9625937,0.0003998307,0.004060975,0.0024193136,0.001540697,0.019266887
img_05260.jpg,0.9815493,0.0021921666,0.0011403199,0.0004061167,0.0027755913,0.0009885936,0.0012893346,0.009658462
img_05292.jpg,0.57309794,0.0135900695,0.0013665714,0.0001956617,0.0390137,0.0020479239,0.00031288603,0.37037528
img_05269.jpg,0.965344,0.00097215467,0.00051085197,0.0002083626,0.028553855,0.0008052005,0.00064559176,0.0029599024
img_05273.jpg,0.97673404,0.000409189,0.0011260611,0.00017632659,0.0015452806,0.0041646566,0.0013179692,0.014526546
img_05276.jpg,0.07040524,0.00704606,0.00095072115,0.0016063421,0.89013064,0.008923493,0.0041426904,0.016794903
img_05268.jpg,0.9031413,0.01429666,0.0045630923,0.0007269897,0.040988363,0.022927443,0.0007479889,0.012608201
img_05293.jpg,0.052256804,0.11317474,0.00073093676,0.038529307,0.036130615,0.03182245,0.000702142,0.726653
img_05322.jpg,0.9169037,0.02828201,0.0012336269,0.0015024975,0.027612675,0.0039565177,0.0017315589,0.018777398
img_05328.jpg,0.35043186,0.013612816,0.00078295445,0.0021727146,0.60856307,0.008730874,0.0039002895,0.011805425
img_05393.jpg,0.06037827,0.6931047,0.00093129347,0.00038546065,0.012825741,0.0016836943,0.22535713,0.0053337757
img_05359.jpg,0.9827943,0.0012438033,6.8305395e-05,2.128612e-05,0.0032982992,0.00053356297,4.1441766e-05,0.01199902
img_05378.jpg,0.9470063,0.00034144576,0.00011704486,0.0009597358,0.046236254,0.0016783694,0.0030160919,0.00064467447
img_05349.jpg,0.06690309,0.9127874,0.0014060006,0.0001358202,0.0039121294,0.0015015457,0.0005598789,0.012794343
img_05341.jpg,0.9177215,0.0013958879,0.00033455735,5.9502863e-06,0.051330257,0.00020737774,0.0001365415,0.028867966
img_05336.jpg,0.9937071,0.0008106886,0.00013509543,0.00012296897,0.0003530198,0.0015166962,0.00037209556,0.002982344
img_05426.jpg,0.060650915,0.0031262361,0.00086547097,0.9117632,0.0030290815,0.0051665884,0.002123736,0.013274681
img_05433.jpg,0.9507597,0.003282912,0.0034795539,0.00036427248,0.020886341,0.011748294,0.0003693595,0.00910964
img_05410.jpg,0.016727315,0.0051502385,0.001303717,0.00014768068,0.015157935,0.00600735,0.0033849627,0.9521208
img_05434.jpg,0.010692507,0.0004759609,0.00022836766,0.0001355997,0.9858242,0.00045173612,0.00070628955,0.0014853763
img_05439.jpg,0.97851974,0.0007613451,0.00018254986,0.00027486112,0.0022618787,0.009367352,0.00038527386,0.008246974
img_05438.jpg,0.869459,0.07293994,0.0020882224,0.00052244554,0.02352251,0.022545265,0.0018403355,0.0070823287
img_05440.jpg,0.98720074,0.00897198,0.00011546631,7.260435e-05,0.0025349057,0.00057979405,5.385611e-05,0.00047058027
img_05445.jpg,0.9848535,0.00045653066,0.00017862719,0.00015241638,0.0008258901,0.005077955,0.00030629928,0.008148806
img_05459.jpg,0.9689218,0.012674633,0.0013852987,0.0028203684,0.003594689,0.0023921255,0.000860542,0.0073506134
img_05454.jpg,0.3473775,0.004222155,0.0030524363,0.0004918271,0.5182584,0.00970093,0.002338093,0.11455854
img_05479.jpg,0.9801113,1.9925292e-05,0.00064495706,0.00011750403,0.0006712987,0.00035930422,0.00019583249,0.01787975
img_05488.jpg,0.755538,0.16247003,0.0010058546,0.0005737437,0.007953021,0.06281747,0.0019831052,0.0076587573
img_05471.jpg,0.102210015,0.031596575,0.008765871,0.0017715965,0.027294736,0.557472,0.008997059,0.26189217
img_05463.jpg,0.098575756,0.004845752,0.0005210722,0.00018363856,0.028865198,0.0010343269,0.00025258516,0.86572164
img_05475.jpg,0.0011348028,7.867775e-05,7.0221926e-05,5.3768665e-05,0.99629176,0.0005107555,0.0001622294,0.0016978633
img_05489.jpg,0.92539597,0.035589423,0.005827514,0.0018820373,0.0062772008,0.0037821503,0.0024567645,0.018788999
img_05508.jpg,0.8769176,0.012884746,0.0014788813,0.0006581349,0.024933727,0.003529333,0.007652419,0.071945064
img_05492.jpg,0.05620091,0.013107112,0.32166523,0.0057460503,0.02775323,0.008439479,0.005966073,0.561122
img_05516.jpg,0.9774893,0.010915939,0.00021199233,0.00034148485,0.0033664398,0.000940792,0.0010489824,0.005685081
img_05520.jpg,0.043784656,0.0022386287,0.0007632831,8.2153536e-05,0.0019906058,0.9401827,0.00029579038,0.010662295
img_05525.jpg,0.98080736,0.0032857785,0.006446877,0.00020474751,0.00590209,0.00051760155,0.00078925944,0.0020464007
img_05568.jpg,0.92865837,5.7556656e-05,2.741085e-05,5.0719897e-05,0.0011101268,0.00015481394,6.210185e-05,0.06987891
img_05558.jpg,0.807419,0.16134356,0.0012974573,0.0006485356,0.01491047,0.0005485481,0.0001615581,0.013670887
img_05539.jpg,0.883429,0.0018710451,0.006266977,0.011097639,0.014386498,0.058339573,0.006868564,0.01774059
img_05548.jpg,0.96333724,0.024057558,0.00035764626,0.00020808539,0.002273323,0.005160234,0.001446552,0.0031593312
img_05563.jpg,0.9873054,0.0070558046,0.00013535528,0.00012187489,0.001173702,0.00040111254,8.094096e-05,0.0037257955
img_05572.jpg,0.8369452,0.033805694,0.00072815083,0.00035199456,0.0059957346,0.00036666362,0.0022164881,0.11958999
img_05580.jpg,0.8453482,0.029253837,0.0022818372,0.00041956917,0.007881269,0.00063160376,0.0008513346,0.11333249
img_05623.jpg,0.9766564,0.00026819156,0.00041484265,1.5670508e-05,0.0017241852,0.00068027794,0.00072946394,0.019511016
img_05587.jpg,0.42497548,0.003953029,0.0018516909,0.018242924,0.5183132,0.006937391,0.006728222,0.018998045
img_05584.jpg,0.83305943,0.14390112,0.012207076,0.0005548157,0.004424889,0.00048567206,0.000441935,0.004924965
img_05640.jpg,0.9381712,0.010855952,0.00051829364,0.0010891629,0.010446003,0.008080347,0.0014185421,0.029420536
img_05595.jpg,0.97999096,0.0035386083,0.0021807677,0.0004042048,0.01064781,0.0003771493,0.00036129222,0.002499159
img_05603.jpg,0.98168415,0.008337573,0.0002599655,1.5687228e-05,0.005992822,0.000118420474,0.00011653751,0.0034748684
img_05615.jpg,0.9515922,0.011562369,0.0014439885,0.0019052853,0.015450271,0.0096416455,0.004138338,0.0042659766
img_05613.jpg,0.11485738,0.029389748,0.00072682905,0.00083867117,0.035687096,0.00051505055,0.0010631955,0.816922
img_05612.jpg,0.99428743,0.00050626555,0.000215642,0.00054824655,0.0024070889,0.00047446715,0.00019088831,0.0013701981
img_05653.jpg,0.023431443,0.8803406,0.0009118226,0.00090513576,0.007703269,0.0036463148,0.030340973,0.052720413
img_05654.jpg,0.9970529,0.00022448413,7.418206e-05,9.79575e-05,0.00021729837,0.000557864,0.00034254103,0.0014327695
img_05657.jpg,0.47912645,0.008138685,0.0024905037,0.0008854119,0.47050646,0.013786229,0.0019361236,0.023130015
img_05722.jpg,0.23125784,0.0016900554,0.0042190603,0.0029106534,0.04164077,0.016192457,0.5832051,0.1188841
img_05718.jpg,0.026044313,0.041539535,0.00031092935,0.26962346,0.011867816,0.009071042,0.00043598172,0.6411069
img_05692.jpg,0.05279976,0.009417734,0.01319144,0.00073523546,0.04446258,0.018852225,0.0135485,0.8469925
img_05673.jpg,0.96700525,0.008294805,0.0018760299,0.0008295703,0.014388939,0.0006179535,0.0021962975,0.0047911084
img_05682.jpg,0.3782465,0.42840627,0.003179664,0.0058151614,0.13580789,0.005655874,0.008897782,0.033990793
img_05672.jpg,0.0074181966,0.0010115042,3.8451268e-05,0.00046751878,0.0012068368,0.98480797,0.00010636071,0.004943191
img_05724.jpg,0.9130444,0.011426031,0.0018741466,0.004881233,0.0025552781,0.0018366148,0.0009363524,0.06344589
img_05731.jpg,0.0062460247,0.00044446383,0.0001936718,3.721631e-05,0.9851383,0.0025858553,0.00090906036,0.0044453484
img_05721.jpg,0.06457961,0.013718882,0.03503311,0.001230162,0.08057358,0.032966368,0.012598383,0.75929993
img_05719.jpg,0.037450314,0.0010468531,0.0029191817,0.00025611828,0.009484292,0.01190708,0.0010065731,0.9359296
img_05735.jpg,0.9164624,0.05475595,0.0022333798,0.0030286785,0.0076048295,0.012418196,0.00037595705,0.0031205544
img_05740.jpg,0.6048768,0.0127602555,0.0215862,0.007286736,0.2648745,0.0139629375,0.0062004654,0.06845199
img_05743.jpg,0.882639,0.0021753435,0.007557304,0.009514105,0.008188057,0.061908547,0.010730217,0.0172875
img_05792.jpg,0.89959073,0.003253759,0.0009871081,0.00035657763,0.011175927,0.0035118854,0.00031335888,0.0808106
img_05754.jpg,0.7978777,0.009492163,0.0016213803,0.00093251374,0.026633525,0.0662227,0.08515961,0.012060457
img_05794.jpg,0.9914261,0.0010080934,0.00011783023,0.00016093445,0.0032639413,0.002690117,0.00095237413,0.0003806172
img_05755.jpg,0.9308615,0.0033101414,0.0012476312,0.00077821047,0.0013434133,0.010382252,0.00062628963,0.051450677
img_05766.jpg,0.13453414,0.000623356,0.00030291724,8.449645e-05,0.0018404357,0.0010762638,0.00013017186,0.86140823
img_05768.jpg,0.26407668,0.27186328,0.003154252,0.0011307768,0.0137439035,0.0006716331,0.0020101129,0.44334936
img_05805.jpg,0.8241237,0.13495904,0.004139852,0.00013922513,0.004338362,0.005454657,0.0049424907,0.021902703
img_05775.jpg,0.8516168,0.09319057,0.0021444974,0.0007546446,0.041431315,0.0042477595,0.0019272225,0.0046872566
img_05813.jpg,0.72210485,0.006457701,0.00052100245,0.00077565934,0.0023761527,0.0023906452,0.0011164222,0.26425767
img_05790.jpg,0.93884844,0.0009076701,0.00013128758,1.5557509e-05,0.056798056,0.0008595345,0.00027086306,0.002168673
img_05817.jpg,0.12998179,0.059563275,0.010072262,0.00262003,0.04151245,0.46170768,0.0090012485,0.28554127
img_05828.jpg,0.9870717,0.0011463478,9.692195e-05,0.00012270044,0.0094803935,0.0012225227,0.00020602613,0.0006532967
img_05824.jpg,0.035480514,0.00027902712,0.0013114001,0.00039013327,0.9561275,0.003963278,0.00041584735,0.0020322376
img_05835.jpg,0.9806764,0.005340022,0.0004939196,0.00011087451,0.0011222695,0.00018734313,0.00019273763,0.011876374
img_05857.jpg,0.96786255,0.0016320333,0.0006499139,0.0012250509,0.014915069,0.0048505818,0.0023467953,0.006517937
img_05838.jpg,0.93544817,0.0010280719,0.0010211229,0.002761665,0.03492068,0.0050678425,0.0024307403,0.017321758
img_05908.jpg,0.01825019,0.00037745605,0.0028851922,0.00049546885,0.9692756,0.0058783423,0.00038366913,0.002454209
img_05896.jpg,0.84287226,0.02221426,0.0027956087,0.0244682,0.0064936965,0.019451674,0.009989601,0.071714714
img_05864.jpg,0.22806673,0.72804415,0.0034450176,0.0007153218,0.005782638,0.0035579132,0.012025079,0.018363137
img_05879.jpg,0.87451196,0.0068561016,0.0023654834,0.0005753379,0.0021183935,0.08644752,0.008741917,0.018383417
img_05882.jpg,0.62325907,0.009602615,0.00030437316,0.0010229896,0.0066698976,0.0009904453,9.5507654e-05,0.35805506
img_05915.jpg,0.05730396,0.0014839923,0.022096556,0.000242647,0.01788944,0.011314399,0.011950171,0.8777188
img_05916.jpg,0.97661453,0.00067428366,0.0002946087,0.00010795476,0.019049285,0.0004082112,0.00048426466,0.0023668704
img_05940.jpg,0.9585171,0.00026623975,0.0001912798,7.2877156e-05,0.039169334,0.000882597,5.9924823e-05,0.0008407816
img_05922.jpg,0.9444774,0.004557915,0.0011465014,0.00017961666,0.0030090387,0.0011437798,0.00046819914,0.045017656
img_05948.jpg,0.84132165,0.0062959604,0.0015942518,0.0017807458,0.004052991,0.0360146,0.00543059,0.1035093
img_05927.jpg,0.98867375,0.0024746277,0.0005083202,0.0008423982,0.0046920655,0.0009209504,0.0005086614,0.0013791418
img_05960.jpg,0.039056707,0.012015755,0.004928428,0.0012676463,0.013803762,0.006061949,0.0029092857,0.91995645
img_05950.jpg,0.92297226,0.02152333,0.004438583,0.0033533876,0.012722921,0.01623186,0.009887939,0.008869684
img_05953.jpg,0.70634794,0.17793763,0.009977203,0.010897983,0.03831581,0.0074151666,0.029126996,0.019981204
img_05958.jpg,0.0065455693,0.0013947363,0.00019291464,8.0047306e-05,0.010787323,0.0057131615,0.0010775251,0.9742087
img_05963.jpg,0.7674426,0.030770978,0.0033963916,0.0027331328,0.017508768,0.016778808,0.0010056829,0.16036361
img_05967.jpg,0.93299985,0.03132058,0.0003316888,0.00028379424,0.004725587,0.0022232842,0.0021065385,0.026008587
img_05979.jpg,0.46963707,0.0045531634,0.00046563134,0.0013519014,0.5094822,0.008321312,0.0028897705,0.003298955
img_05976.jpg,0.04571144,0.020142632,0.0063413437,0.0013937218,0.025693148,0.57959324,0.005946368,0.3151781
img_06003.jpg,0.8402156,0.017032415,0.0017338961,0.0010874063,0.0049387156,0.0051420378,0.00415352,0.12569624
img_06001.jpg,0.9494458,0.0018544252,0.002389891,0.0077631823,0.0006571894,0.0032241293,0.0010318995,0.033633657
img_06010.jpg,0.25187337,0.24695918,0.0012069967,0.0028643147,0.019859374,0.021154271,0.0054781768,0.4506043
img_05989.jpg,0.9641391,0.006367039,0.0031525833,0.0008166751,0.0168925,0.0016126585,0.001000598,0.006018905
img_05981.jpg,0.56715053,0.0027191984,0.000375356,0.00082644616,0.40012822,0.009445065,0.005823597,0.013531493
img_06037.jpg,0.56821275,0.02444953,0.005287544,0.0038452402,0.06666689,0.012902153,0.3016677,0.016968213
img_06021.jpg,0.004210365,0.002616072,0.98788774,0.00018564417,0.002073828,0.00072208367,0.00042771414,0.001876606
img_06033.jpg,0.026837068,0.022280948,0.006305865,0.008938149,0.14627285,0.0049573863,0.0016281273,0.78277963
img_06038.jpg,0.032836493,0.008410215,0.0023849152,0.000193711,0.01747085,0.00793005,0.008036169,0.92273766
img_06042.jpg,0.9202449,0.010433376,0.0007274392,0.0015818254,0.043619357,0.009243198,0.00247372,0.011676059
img_06103.jpg,0.903067,0.00041848642,0.00047776723,0.001287928,0.08666897,0.0029256342,0.0036957567,0.0014585482
img_06065.jpg,0.85450333,0.006727358,0.0071854214,0.00045029953,0.004153506,0.0027584597,0.0018335673,0.12238797
img_06059.jpg,0.14087583,0.0002861119,0.0019901083,0.001133337,0.84915864,0.0041083563,0.0007496349,0.0016980475
img_06137.jpg,0.017669983,0.0017232827,0.0059454306,0.00010737637,0.013442986,0.0070785736,0.00564706,0.94838524
img_06101.jpg,0.03798796,0.01857745,0.062410604,0.0014298594,0.0931064,0.019962672,0.0101345,0.75639063
img_06099.jpg,0.34688047,0.109531045,0.0043737344,0.0013353258,0.47604588,0.00857779,0.0013491502,0.05190659
img_06097.jpg,0.046628773,0.032394975,0.00047792355,0.0013907686,0.032948434,0.00860326,0.0006570506,0.8768988
img_06076.jpg,0.6374657,0.26580995,0.0006872015,0.00016862518,0.07685294,0.0035868597,0.0026749969,0.012753816
img_06067.jpg,0.001542962,0.0011282498,0.99554837,0.00010409215,0.0006932475,0.00019022608,0.000111706955,0.0006812469
img_06144.jpg,0.050854813,0.0050762747,0.0055241664,0.0005313722,0.024424747,0.8697906,0.008127088,0.035670884
img_06147.jpg,0.4551862,0.023468005,0.0020788482,0.0023392504,0.035020594,0.0071287714,0.05491131,0.419867
img_06165.jpg,0.44072142,0.003174152,0.123349436,0.00055722555,0.005804436,0.007254663,0.006761744,0.41237682
img_06174.jpg,0.9497157,0.04301779,0.00013473794,0.00012682955,0.0028009051,0.002260743,0.00010679915,0.0018364791
img_06186.jpg,0.97421616,0.00038896574,0.0006185299,0.00053169316,0.012385497,0.0022952876,0.00087705586,0.008686837
img_06203.jpg,0.9698954,0.012947036,0.00033566475,0.00016096595,0.0039778925,0.0033232954,0.00044736805,0.008912343
img_06189.jpg,0.98988324,0.00035931647,0.00048032566,1.5360067e-05,0.0031551006,0.0002240424,0.00045201366,0.0054306705
img_06207.jpg,0.9551642,0.00062601326,0.0046827937,0.010641399,0.00881784,0.011122128,0.003814298,0.0051311427
img_06237.jpg,0.9848911,0.006744796,0.00025809594,2.5963112e-05,0.0046624783,0.00016141885,0.00020498974,0.0030511506
img_06238.jpg,0.055964533,0.0012840335,0.0007349469,0.000175117,0.9328902,0.0044429423,0.00072102156,0.0037873266
img_06210.jpg,0.27645093,0.007863781,0.0009206097,0.00012817561,0.042167876,0.0008587223,0.00028622535,0.67132366
img_06211.jpg,0.8713239,0.08996495,0.0028763176,0.002301368,0.003140609,0.0045337044,0.0019788882,0.023880176
img_06259.jpg,0.033088215,0.001211715,0.00094917504,0.00051147054,0.023493424,0.013182963,0.00475668,0.9228064
img_06261.jpg,0.96207255,0.002388937,0.0004056679,0.00040055838,0.01307955,0.0013184956,5.6781064e-05,0.020277381
img_06268.jpg,0.9038102,0.018908646,0.0034861737,0.0007162984,0.04637816,0.0024974947,0.011890755,0.01231226
img_06321.jpg,0.07712754,0.0029799074,0.0005588808,0.0005798857,0.0038210715,0.00078430626,0.0003911594,0.91375726
img_06324.jpg,0.43912715,0.15860416,0.0028323883,0.096074484,0.046195667,0.04306616,0.045337614,0.1687623
img_06294.jpg,0.9680071,0.022143241,0.00011302468,5.9245358e-05,0.007814885,0.0015758029,3.2478394e-05,0.00025432228
img_06318.jpg,0.9311547,0.009264953,0.0005012481,0.0022668755,0.0070546023,0.004131765,0.0017674348,0.043858334
img_06285.jpg,0.09517641,0.0042806794,0.36658773,0.00017062607,0.15343286,0.015564989,0.0044820677,0.36030465
img_06311.jpg,0.9222975,0.011585082,0.0008127436,0.000121105666,0.015920278,0.014515076,0.00364934,0.031098958
img_06302.jpg,0.8165023,0.092787,0.0010306829,0.0032258644,0.024156388,0.03592929,0.0052007036,0.021167804
img_06273.jpg,0.91255987,0.05561671,0.0016659556,0.0015684795,0.009817887,0.008994711,0.0044810334,0.0052953805
img_06272.jpg,0.01069391,0.001310519,0.0007166489,9.731577e-05,0.97936225,0.0033474544,0.0007494053,0.0037225592
img_06332.jpg,0.34189028,0.008750644,0.004795892,0.009272093,0.34652138,0.042278834,0.072063826,0.17442718
img_06345.jpg,0.022745725,0.0006083408,4.960199e-05,0.00033553824,0.0032446405,0.001190483,0.00046386287,0.9713618
img_06346.jpg,0.0802539,0.0016228606,0.0016102813,0.00011943745,0.002531122,0.90000814,0.0005438834,0.013310419
img_06368.jpg,0.6061825,0.051521987,0.015800025,0.008331739,0.22105365,0.03676318,0.0019684276,0.05837855
img_06373.jpg,0.08974239,0.011798491,0.020660656,0.0017138167,0.05013744,0.02684356,0.015071932,0.78403175
img_06369.jpg,0.23407409,0.0006670059,0.0007566194,0.00054481765,0.73739916,0.0035020642,0.00042161375,0.022634739
img_06371.jpg,0.032956548,0.95183104,0.00037684222,0.0007309009,0.0041471114,0.0005250588,0.0043278867,0.005104681
img_06349.jpg,0.053475834,0.017246298,0.0009035935,0.0008964587,0.79594004,0.008451577,0.002421622,0.12066458
img_06424.jpg,0.8514706,0.0010384149,0.002296653,0.0005286762,0.13687125,0.0039635464,0.00023077744,0.003600256
img_06412.jpg,0.9548065,0.006645439,0.00022646708,0.00036968873,0.01673769,0.004729947,0.0009465628,0.015537538
img_06401.jpg,0.10269121,0.00088596216,0.00049509597,0.0005373724,0.8620744,0.0034328082,0.0017592555,0.028123764
img_06426.jpg,0.9293555,0.0013563972,0.00012820298,0.00025563405,0.014534182,0.010657689,0.0036459411,0.040066686
img_06440.jpg,0.06482136,0.0038577013,0.0009110415,7.611996e-05,0.003926739,0.9238845,0.0001449641,0.0023776446
img_06469.jpg,0.895547,0.0021978775,0.0039499197,0.02863354,0.052078452,0.0019748693,0.0025674761,0.013050756
img_06455.jpg,0.76889384,0.19180435,0.0012760255,0.0011487346,0.0027213518,0.017289782,0.0015752914,0.015290644
img_06489.jpg,0.019097634,0.00068015885,0.00021469199,0.00024226938,0.968653,0.00611082,0.0024397504,0.0025617168
img_06477.jpg,0.022420118,0.0046136472,0.002186862,0.0015135048,0.00516003,0.0011474937,0.0295857,0.9333726
img_06475.jpg,0.8339222,0.005614764,0.00094306737,0.00045889127,0.006292353,0.008217669,0.00071581546,0.14383516
img_06521.jpg,0.06594471,0.070756376,0.0017742357,0.002881553,0.029964356,0.014034572,0.0017961868,0.81284803
img_06508.jpg,0.005976515,0.0002713783,0.00014709959,7.728094e-05,0.98854685,0.0006915606,0.00022839858,0.0040610274
img_06510.jpg,0.9575049,0.001228742,0.0007600714,0.00094310794,0.029117592,0.0046763914,0.0010752506,0.0046940167
img_06496.jpg,0.9603303,0.00026857207,0.0012435961,0.0008702693,0.0024535547,0.001769025,0.0010067299,0.03205791
img_06506.jpg,0.95959073,0.004234452,0.00022365645,0.0006906924,0.026760701,0.0022278258,0.0030442348,0.0032278143
img_06522.jpg,0.9642964,0.001423978,0.00038498425,0.00018019069,0.0056063063,0.00017122473,5.3478754e-05,0.027883474
img_06525.jpg,0.5805466,0.120842986,0.1251347,0.0050002495,0.026178043,0.05011611,0.0043929447,0.087788254
img_06585.jpg,0.0037016782,0.00013190755,6.6469445e-05,2.896025e-05,0.99247205,0.0011771731,0.00014054522,0.0022812067
img_06547.jpg,0.67488277,0.0010433039,0.003032657,9.130744e-05,0.29414567,0.0061765565,0.004417239,0.016210534
img_06541.jpg,0.88439065,0.021597099,0.0013086778,0.0014146841,0.08121073,0.0037366706,0.0011761561,0.0051653464
img_06549.jpg,0.982812,0.0009533037,0.0018521278,0.0007287555,0.0008836695,0.0066449093,0.0021402908,0.003985047
img_06608.jpg,0.9815864,0.0014019448,0.00026126852,0.0021220734,0.0043413434,0.0015525095,0.0054548904,0.003279527
img_06564.jpg,0.8917542,0.01326546,0.0031427036,0.02853092,0.0075790025,0.0116547495,0.007946553,0.036126364
img_06555.jpg,0.9465429,0.023863109,0.0023700949,0.0003834877,0.0023061733,0.0020133995,0.00037286596,0.02214795
img_06559.jpg,0.945025,0.0017270425,0.0013351482,0.0004582841,0.033199962,0.0047745286,0.0015251014,0.011954816
img_06571.jpg,0.98683274,0.0003824649,0.0005196757,4.661205e-05,0.001699442,0.00048580157,0.00016104155,0.009872158
img_06611.jpg,0.05864737,0.0021374812,0.0036237494,0.00022476458,0.019751463,0.006313392,0.0013161232,0.9079856
img_06614.jpg,0.15856957,0.007971028,0.0031316248,0.6395992,0.004308246,0.049128428,0.01505665,0.122235246
img_06616.jpg,0.75460345,0.0042174063,0.008726139,0.00084358454,0.031243872,0.16951223,0.0023205047,0.028532764
img_06673.jpg,0.9893149,0.0002054419,0.00015254339,1.976687e-05,0.005200809,0.0019540295,0.00024620793,0.0029062221
img_06630.jpg,0.07673929,0.01982984,0.007736141,0.0018680156,0.01608585,0.01020953,0.004349397,0.863182
img_06681.jpg,0.2372591,0.025686368,0.005288743,0.63629764,0.007815532,0.030516045,0.0042742393,0.052862372
img_06637.jpg,0.012963162,0.00012927385,0.0016402365,6.743754e-05,0.98052305,0.0023472796,0.00012089324,0.0022087335
img_06642.jpg,0.11076694,0.0126514165,0.00068530603,0.00046026142,0.015873501,0.00043938245,0.0007450023,0.8583782
img_06684.jpg,0.98664176,0.00082258927,0.00022266991,0.0002301821,0.0012851462,0.0072349934,0.00042190877,0.0031407438
img_06646.jpg,0.5888215,0.008549427,0.0024793807,0.0010325109,0.360801,0.013518294,0.001977022,0.02282079
img_06662.jpg,0.14474492,0.004378487,0.0006442859,0.0003027348,0.8370735,0.0034516407,0.0022774346,0.0071271276
img_06663.jpg,0.033329673,0.0012631536,0.00073424156,0.94929624,0.002562661,0.0017929301,0.0010747291,0.009946447
img_06658.jpg,0.29220283,0.018453095,0.013775272,0.0011761469,0.025681622,0.3795896,0.010504475,0.25861695
img_06685.jpg,0.017977435,0.00084584084,0.00021258384,5.2748215e-05,0.92420584,0.001343955,0.00046511335,0.054896425
img_06690.jpg,0.053344466,0.01707466,0.092309564,0.0023138952,0.061720777,0.02145242,0.010792333,0.74099183
img_06798.jpg,0.9794207,0.014809953,0.00015623239,0.000107356376,0.0010356919,0.0013694178,0.00016986286,0.0029307925
img_06732.jpg,0.98440784,0.0019257719,0.0023686078,0.00068979606,0.008536646,0.000810747,0.0003286583,0.0009319363
img_06734.jpg,0.5786836,0.006010569,0.0011831805,0.00030227998,0.0028875864,0.0035123394,0.0008409316,0.40657952
img_06698.jpg,0.95583797,0.0034037957,0.0030609309,0.0004032103,0.016959565,0.014484001,0.000498923,0.005351665
img_06800.jpg,0.09251038,0.004229603,0.00097492844,0.00063289667,0.8961028,0.00052924996,0.00086316775,0.004156996
img_06748.jpg,0.013967842,0.0012976063,0.015848206,0.00029829817,0.010147822,0.13012938,0.00671688,0.82159394
img_06780.jpg,0.9137278,0.006552654,0.0021121707,0.0015730846,0.006636521,0.00037834173,0.00037799063,0.068641365
img_06756.jpg,0.9677183,0.0005857142,0.0002548013,0.00024559963,0.00069761946,0.008822131,0.00041307285,0.021262811
img_06783.jpg,0.029864907,0.07543667,0.0012040781,0.0026781147,0.030991219,0.0036608002,0.00034269277,0.8558215
img_06806.jpg,0.14250419,0.79885405,0.00018249713,0.0030541306,0.021863751,0.008493079,0.00024155047,0.024806865
img_06808.jpg,0.83443606,0.023476427,0.004959217,0.0003427518,0.004346425,0.004276827,0.0027200088,0.12544233
img_06807.jpg,0.2392861,0.0013847474,0.001029214,0.0010239595,0.74308,0.004552557,0.001330546,0.008312908
img_06845.jpg,0.6732171,0.27774894,0.0011958679,0.001612959,0.024751851,0.0014941372,0.0019428771,0.01803626
img_06831.jpg,0.7645639,0.17730574,0.00029145947,0.00012952098,0.0071064946,0.0017010046,0.0005610538,0.048340764
img_06832.jpg,0.9176945,0.016799828,0.0032931338,0.002102712,0.005558372,0.012527604,0.0075646285,0.034459192
img_06812.jpg,0.9465548,0.013466939,0.00027856283,0.002867646,0.028477099,0.0032028449,0.002355022,0.002797186
img_06860.jpg,0.07312267,0.00013618128,5.8195066e-05,7.791476e-05,0.9128047,0.005791989,7.988989e-05,0.007928418
img_06859.jpg,0.47696587,0.028995719,0.011573379,0.009080539,0.3227705,0.039597623,0.0019874915,0.10902888
img_06849.jpg,0.39843473,0.008639249,0.005767773,0.001771298,0.08266935,0.005745407,0.4298042,0.06716807
img_06851.jpg,0.30864638,0.04513808,0.0019290881,0.0036574684,0.05388297,0.023258656,0.42370528,0.13978197
img_06870.jpg,0.95288795,0.021822121,7.201237e-05,8.7025524e-05,0.003544717,0.0015438845,0.00032085492,0.019721515
img_06892.jpg,0.9958554,0.0004265549,0.00012957101,3.1143547e-05,0.0007087583,7.664173e-05,0.0001540319,0.0026180516
